Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type
2753,114,10,30,-4,1770,238,230,122,1187,Rawah,C7745
3321,357,18,598,118,2156,190,206,151,845,Commanche,C7755
3256,52,5,600,12,4231,223,228,141,2588,Rawah,C7745
2820,24,11,319,10,1874,214,216,137,2456,Rawah,C4744
3103,24,19,331,28,1003,206,194,119,1436,Commanche,C7201
2064,36,29,42,15,999,204,163,78,421,Cache,C4703
3003,55,17,902,247,1516,228,201,100,2024,Commanche,C7757
3117,141,12,0,0,2732,238,237,127,1279,Commanche,C7202
3492,351,10,446,150,1310,202,223,159,1702,Neota,C8776
3298,139,10,306,19,3909,236,237,131,1871,Commanche,C7756
3118,135,5,30,1,1894,228,238,144,2250,Commanche,C4758
3159,82,7,492,25,4390,230,228,132,2059,Rawah,C7745
3166,49,10,124,-8,1742,224,219,128,671,Commanche,C7755
2880,126,12,108,3,1100,240,231,119,2300,Commanche,C7755
2186,152,28,60,6,1585,241,227,95,124,Cache,C2704
2995,70,13,450,100,1786,234,214,109,3196,Commanche,C7757
2871,20,15,162,16,3204,208,208,134,2384,Rawah,C7202
3177,345,29,42,20,4079,150,181,161,3469,Commanche,C7700
2938,338,7,108,26,1101,205,230,164,2250,Commanche,C7756
2275,10,20,90,31,1249,193,194,133,481,Cache,C4703
3256,171,13,201,23,4613,229,245,146,2589,Commanche,C7757
3279,124,21,658,163,2754,250,220,88,2687,Commanche,C7757
2686,16,7,127,13,1415,214,226,148,1725,Commanche,C4704
2539,155,18,150,41,1041,238,239,124,1592,Commanche,C2705
2578,180,30,150,57,2254,215,241,137,969,Commanche,C2705
3390,180,6,85,-6,2630,222,244,156,402,Commanche,C8771
2741,99,8,30,-4,1548,233,229,128,2719,Rawah,C7202
2869,121,1,446,75,2180,221,237,152,1736,Rawah,C4744
2600,52,19,30,4,983,226,195,95,6293,Rawah,C6101
3172,23,12,671,59,3474,213,214,136,3666,Rawah,C7745
2800,171,7,457,35,1943,226,244,151,1986,Commanche,C6102
3102,238,14,524,72,2906,193,251,194,633,Commanche,C7756
2997,209,18,42,12,2802,204,254,180,309,Commanche,C7757
3231,352,7,920,56,4081,208,229,158,2496,Rawah,C7202
2443,129,10,330,35,300,236,234,128,1032,Commanche,C2703
3120,162,9,0,0,1290,229,243,145,2067,Rawah,C7202
2422,135,1,30,-9,1742,221,238,153,218,Commanche,C6101
3047,356,9,108,14,3627,205,224,156,691,Commanche,C7201
3161,47,9,306,-10,4857,223,220,131,2103,Rawah,C7201
3312,256,12,153,20,3101,193,247,193,886,Commanche,C7756
3395,174,9,1130,46,3203,226,245,152,1144,Commanche,C8771
3130,15,7,569,49,1758,214,226,149,2816,Commanche,C7756
2873,11,19,247,52,2107,196,198,134,1590,Commanche,C7757
2991,77,8,127,-9,4381,230,226,129,703,Rawah,C7101
2602,80,16,379,32,2960,240,210,95,2827,Commanche,C4704
3700,23,7,1155,291,5143,216,225,145,3388,Commanche,C8776
2955,45,7,295,64,780,222,225,138,1936,Commanche,C7756
3218,143,17,457,70,497,242,234,115,745,Neota,C7756
2827,31,22,319,56,828,208,185,104,684,Commanche,C7755
3027,31,16,175,0,1350,214,203,120,875,Commanche,C7700
2968,351,17,30,9,277,187,208,158,553,Neota,C7202
2995,33,22,150,41,2313,209,185,103,1345,Commanche,C7201
2493,94,27,108,39,1342,250,187,47,959,Commanche,C2704
3181,305,6,255,15,4943,204,237,172,2548,Rawah,C7202
3414,212,9,391,19,2780,213,249,172,1855,Commanche,C7756
2687,106,6,108,4,170,231,232,135,1103,Commanche,C6102
2841,184,7,0,0,2101,222,245,157,2467,Commanche,C6102
3252,141,20,390,77,1766,245,231,106,1323,Neota,C7757
2678,1,10,277,53,939,206,222,153,2947,Rawah,C4744
2682,55,8,85,-3,618,225,224,133,1468,Rawah,C4744
2974,184,16,404,181,3003,222,249,156,1527,Commanche,C2705
2951,22,13,127,19,3019,212,212,135,1075,Commanche,C7755
2948,52,8,256,61,3306,225,223,132,1723,Rawah,C7745
3227,325,13,537,-35,2778,187,225,178,218,Commanche,C7756
2881,139,10,60,0,484,236,237,131,2409,Rawah,C7202
3161,217,14,700,68,268,205,252,181,2624,Commanche,C7202
2835,138,6,60,-5,2041,230,238,142,2512,Commanche,C7702
3450,254,10,663,115,2678,197,247,189,1443,Commanche,C8771
3249,270,9,841,182,6333,198,243,185,1608,Rawah,C7745
3061,249,22,120,30,2439,168,250,215,1548,Commanche,C7202
2851,128,18,108,41,108,247,226,100,1090,Rawah,C7745
3193,347,19,618,134,1006,180,206,162,1797,Commanche,C7700
2700,54,13,0,0,1550,227,211,114,664,Rawah,C7102
3124,28,13,0,0,4222,215,212,132,1892,Rawah,C7202
3182,13,8,150,2,3365,212,223,148,3370,Rawah,C7202
3035,11,24,300,176,633,187,184,126,3019,Commanche,C7700
3329,235,4,60,1,1273,213,243,167,1842,Commanche,C7756
3073,51,6,484,56,1676,223,226,138,902,Commanche,C7756
2916,298,23,658,204,390,148,224,213,1682,Commanche,C2705
2903,294,22,175,63,5758,153,228,213,4703,Rawah,C7700
2889,128,18,67,19,2905,247,226,100,1811,Rawah,C7745
2877,310,11,210,46,2844,190,233,183,2106,Commanche,C7201
3041,0,3,379,21,4415,215,234,156,1260,Rawah,C7745
2754,70,10,256,4,1616,231,220,120,1866,Rawah,C7745
3224,164,3,201,21,4736,223,240,153,618,Rawah,C7745
3004,220,22,541,184,1361,188,254,195,295,Commanche,C4758
2535,63,7,175,8,1075,226,226,134,4969,Rawah,C6731
2663,145,25,60,-3,3005,245,227,94,6301,Rawah,C7746
3156,327,17,524,17,2097,175,218,181,421,Commanche,C7757
3327,35,8,633,113,1024,219,224,140,2524,Commanche,C7202
3240,307,5,571,41,631,206,237,170,1008,Neota,C7202
2969,303,12,30,3,162,188,234,187,934,Rawah,C7201
3156,31,21,210,47,3931,209,189,108,2068,Commanche,C7700
2938,270,12,120,11,2014,189,244,194,1818,Commanche,C7756
3143,324,29,258,115,2965,136,196,192,2792,Commanche,C7757
3044,128,14,277,16,247,242,231,115,1723,Rawah,C7201
3335,186,17,365,34,3059,220,250,157,1357,Commanche,C7756
2672,110,15,430,-55,1290,244,223,104,3920,Rawah,C7745
3279,202,7,424,60,3666,217,246,165,2652,Rawah,C7202
2984,310,11,108,18,3217,191,233,182,1999,Rawah,C7745
3223,297,6,446,48,454,202,238,175,1019,Commanche,C7756
3017,9,7,212,37,4295,212,225,151,819,Rawah,C7745
3108,188,5,67,0,1259,220,244,159,1668,Commanche,C7756
3126,111,26,175,49,3820,253,203,61,2307,Rawah,C7745
3237,316,16,680,34,1465,176,225,188,1448,Commanche,C7757
3288,138,12,376,113,3454,238,236,127,618,Commanche,C7756
2868,324,19,30,15,2650,170,217,185,1298,Commanche,C7757
3279,34,14,339,56,4405,217,210,125,2003,Commanche,C7201
3321,80,12,598,87,1565,236,219,113,2197,Rawah,C8772
3255,293,10,234,63,295,191,238,187,1441,Neota,C7202
2701,85,13,430,101,1381,238,218,109,2418,Rawah,C4744
3030,358,8,404,51,5281,208,226,155,1110,Rawah,C7745
2867,350,10,134,18,3097,202,224,159,2958,Rawah,C7745
2965,347,8,90,12,1969,206,228,160,1376,Rawah,C7745
3321,107,21,430,36,1601,250,210,77,2080,Rawah,C8771
3171,257,17,360,61,1276,178,248,207,2594,Commanche,C7757
3300,80,34,297,113,3824,242,160,20,2620,Rawah,C8772
2565,45,9,201,18,1142,223,220,132,4912,Rawah,C6731
3122,124,14,300,23,1326,242,229,114,2190,Rawah,C7202
2481,203,10,0,0,2018,215,249,168,895,Commanche,C2705
2905,277,12,255,20,2949,186,242,195,2155,Commanche,C7201
2823,117,21,408,51,1961,251,216,83,1998,Commanche,C4758
2734,98,24,30,9,2197,251,198,60,309,Commanche,C4758
3381,0,4,450,50,1530,214,232,156,2268,Commanche,C7756
3045,299,16,90,26,2897,174,232,198,601,Rawah,C7202
2959,270,8,488,53,5593,199,243,183,2436,Rawah,C7746
3253,278,10,120,17,3394,193,242,189,1560,Commanche,C7202
2543,30,15,240,19,390,214,206,124,2912,Rawah,C7745
2969,312,20,190,51,4651,161,220,198,2147,Rawah,C7745
2942,90,4,300,46,4479,226,233,143,6428,Rawah,C4744
2013,94,18,108,53,150,246,209,85,335,Cache,C2702
3219,30,8,351,16,1732,218,223,140,1318,Commanche,C7755
3036,165,13,30,0,624,231,244,141,1256,Rawah,C7746
3193,75,16,255,72,1667,238,207,95,1560,Rawah,C7745
2728,129,13,350,143,2047,241,232,117,2589,Commanche,C2705
3129,114,18,300,38,3628,248,219,92,934,Commanche,C7757
3241,73,13,524,98,430,235,213,107,959,Commanche,C7755
2671,175,15,42,8,1146,227,247,148,641,Commanche,C2703
2883,89,9,30,0,1842,234,225,122,2362,Commanche,C7201
3540,122,16,832,327,2694,245,226,104,938,Rawah,C8776
2837,141,9,0,0,999,234,238,134,2421,Commanche,C6102
2749,83,8,424,-10,872,231,227,128,2589,Rawah,C7745
3316,4,20,108,32,1874,189,197,141,1945,Neota,C7202
3089,117,19,390,34,579,249,219,91,1290,Commanche,C7756
2949,247,2,470,108,3113,215,240,162,3463,Rawah,C4744
3136,227,12,323,70,5742,203,251,183,2365,Rawah,C7746
2845,202,20,210,55,4261,207,253,174,5139,Rawah,C7746
2803,159,11,162,32,3433,231,242,141,3218,Rawah,C7746
2952,105,9,256,0,4563,236,229,123,5312,Rawah,C4744
3278,49,11,870,-12,1681,224,217,125,2741,Neota,C7202
3131,101,11,242,23,5499,239,225,115,940,Rawah,C7745
3244,90,6,268,2,6216,229,231,136,513,Rawah,C7202
2793,189,16,85,26,2999,219,250,160,2010,Rawah,C7746
3050,169,20,330,29,5490,231,244,136,1711,Rawah,C7745
3105,53,5,150,3,4255,223,229,142,1461,Rawah,C7201
2981,162,5,390,-17,4922,224,241,151,2894,Rawah,C7746
2569,57,10,362,43,859,227,219,125,3654,Rawah,C7745
2764,70,13,30,12,2014,234,213,108,3395,Rawah,C7102
3049,57,14,570,104,1590,229,209,110,3114,Commanche,C7757
3097,115,28,180,-15,690,254,201,55,1543,Rawah,C7746
3060,302,9,150,25,2277,196,236,180,1914,Commanche,C7756
2955,284,40,514,306,2096,84,206,244,1415,Commanche,C4758
2589,133,9,268,49,1006,235,236,132,537,Rawah,C7746
2016,331,36,190,128,182,114,171,182,60,Cache,C4703
3017,199,17,0,0,853,212,252,170,860,Commanche,C7202
3240,228,6,603,130,1529,211,246,172,2493,Commanche,C7755
3319,306,19,711,120,797,163,225,201,1022,Neota,C7201
2431,176,19,488,88,700,226,247,145,859,Cache,C2704
3205,27,13,492,36,1458,214,212,131,2256,Neota,C7202
2533,108,13,134,20,1442,241,225,111,4603,Rawah,C6731
2955,112,9,30,0,4611,235,231,127,5523,Rawah,C7102
3141,94,15,391,95,335,242,217,101,1910,Rawah,C7202
2768,354,2,420,9,1736,215,235,157,808,Rawah,C4744
2691,97,11,404,28,859,238,224,116,1208,Commanche,C4704
3301,64,13,60,-21,2015,232,213,111,3066,Rawah,C8772
2431,102,30,319,191,1634,253,185,36,351,Cache,C2717
2733,12,21,120,28,324,193,192,130,2496,Rawah,C7700
2516,89,11,120,31,242,236,223,117,458,Cache,C2717
2832,107,15,0,0,4843,244,221,102,95,Rawah,C7746
2575,83,17,342,77,1140,241,209,93,1573,Commanche,C4704
3073,79,21,660,-101,1273,242,197,75,904,Rawah,C7202
3108,351,14,247,51,242,195,216,159,1110,Rawah,C7201
2850,115,7,182,38,2408,232,233,134,1802,Rawah,C7746
2981,191,29,511,44,3655,205,248,158,1316,Commanche,C4758
2131,351,12,319,9,458,198,219,159,698,Cache,C4703
2742,30,8,277,26,1443,218,223,141,1931,Rawah,C4744
2861,113,14,67,13,2743,244,224,107,2347,Rawah,C7746
2610,15,18,379,83,655,202,201,132,595,Commanche,C7757
2555,108,10,0,0,2279,238,228,120,2395,Commanche,C4704
2175,187,20,150,39,190,218,250,157,451,Cache,C2702
2807,63,18,60,17,2121,233,202,94,2118,Commanche,C7202
3231,123,19,525,115,2571,248,222,95,2742,Commanche,C7757
2610,103,9,190,-1,648,235,229,125,6177,Rawah,C7745
3283,7,10,371,60,3485,208,221,150,2885,Commanche,C7756
3089,12,7,524,-15,2741,213,226,150,785,Commanche,C7202
3081,18,4,331,11,2754,217,231,152,1698,Commanche,C7756
2719,96,2,60,12,1936,223,236,149,4355,Rawah,C4744
2777,77,5,108,5,2698,227,230,138,2014,Rawah,C4744
3240,79,5,30,-1,6173,226,231,139,319,Rawah,C7202
2126,43,32,210,76,270,207,151,56,391,Cache,C4703
3077,107,18,201,-18,765,247,216,90,789,Rawah,C7745
3165,51,3,443,-9,4048,221,232,148,3745,Rawah,C7202
2867,94,10,162,40,3768,236,225,119,6287,Rawah,C4744
3035,135,15,150,36,5109,242,233,116,3397,Rawah,C7745
2597,207,35,190,95,1572,175,246,182,335,Commanche,C2705
3241,81,9,67,8,1935,232,225,125,1425,Rawah,C7202
3440,29,12,277,-12,1676,216,213,131,3552,Neota,C8703
3211,287,8,42,-7,3293,198,240,181,1518,Rawah,C7201
2997,47,8,513,12,1740,223,222,133,1256,Commanche,C7756
3092,270,19,738,55,2041,168,243,213,872,Commanche,C4758
2870,108,2,30,0,1950,223,236,149,2401,Rawah,C7745
2636,345,28,153,59,1891,155,185,162,1461,Commanche,C4703
3394,201,8,335,25,2858,217,247,165,1856,Commanche,C7756
2858,81,14,402,183,430,238,214,104,1812,Rawah,C7745
2572,296,29,90,33,854,128,217,223,1074,Commanche,C7700
3035,20,6,510,15,4353,216,228,149,1410,Rawah,C7202
3362,353,10,457,91,1047,203,222,158,2718,Commanche,C7756
3073,129,20,180,19,778,248,224,95,785,Commanche,C7700
3080,201,11,450,-28,6473,216,250,168,2952,Rawah,C7745
2588,28,17,162,38,127,211,201,122,1087,Rawah,C7745
3275,331,11,446,47,1802,195,227,171,792,Commanche,C7755
3221,142,13,228,59,1519,239,237,125,2723,Rawah,C7745
2736,35,15,42,11,1273,217,206,121,2554,Commanche,C4704
2870,102,18,85,23,2763,247,215,90,2330,Rawah,C7746
2135,182,8,0,0,1308,223,246,156,1325,Cache,C6102
3268,126,7,362,16,6271,232,236,137,541,Rawah,C7201
3031,216,13,872,-2,6043,206,252,181,3289,Rawah,C7745
2878,51,3,256,22,3009,221,232,148,3795,Rawah,C4744
2621,99,14,108,11,124,242,221,106,1588,Rawah,C7745
2463,55,9,60,1,150,226,221,128,1159,Commanche,C2703
3086,19,30,228,38,2489,183,161,99,4294,Rawah,C7745
3393,89,16,560,236,1481,242,213,97,918,Commanche,C8772
2626,1,19,120,36,1387,190,201,145,1087,Rawah,C7745
2722,18,11,376,93,2529,211,216,141,1440,Commanche,C7756
3393,57,8,573,46,1710,226,223,131,2329,Commanche,C8771
2466,331,20,85,28,1173,167,210,180,335,Cache,C4703
3408,53,22,731,-25,2460,226,188,85,2045,Rawah,C8776
2556,145,16,120,18,1195,241,236,119,1224,Commanche,C2705
3167,63,10,134,-7,4987,229,221,124,2279,Rawah,C7201
2838,28,12,242,47,2470,215,213,133,3270,Rawah,C4744
2923,317,11,212,42,966,192,231,179,2016,Commanche,C7755
3160,90,2,361,52,5289,222,236,150,395,Rawah,C7745
2998,0,9,446,33,5359,207,223,154,5767,Rawah,C4744
2408,184,28,90,48,424,214,245,146,1207,Cache,C2705
3202,25,14,454,84,2925,213,210,131,895,Commanche,C7700
3036,310,8,277,1,1888,198,235,176,1956,Commanche,C7755
2650,241,13,30,1,1448,194,250,193,1261,Commanche,C2705
3318,268,9,42,15,5426,197,244,185,864,Rawah,C8771
2920,23,12,120,-13,2099,213,214,136,3006,Commanche,C7702
3223,6,16,400,59,1860,198,207,144,2376,Commanche,C7756
3142,234,28,60,9,2870,160,251,216,1184,Commanche,C7757
3027,84,9,323,55,5152,233,225,125,4288,Rawah,C7745
3269,126,10,30,2,1849,237,233,126,2912,Rawah,C7201
3251,125,38,366,20,3967,251,185,24,2389,Rawah,C8772
3311,316,27,242,-13,3711,138,206,202,3866,Rawah,C8772
2890,326,24,42,20,6200,153,205,188,4485,Rawah,C7700
3106,12,10,90,15,4086,210,219,146,1844,Rawah,C7202
3153,40,12,150,15,5075,221,213,125,1266,Rawah,C7201
2752,47,24,85,-3,1120,220,179,80,2039,Commanche,C7102
2483,348,16,85,12,859,187,211,161,730,Commanche,C4703
3038,23,12,228,41,2640,213,215,137,1071,Commanche,C7755
3232,39,10,0,0,2059,221,218,131,175,Commanche,C8703
3019,57,11,382,39,1170,228,217,121,1095,Commanche,C7757
3115,286,14,834,347,1158,179,239,199,1324,Commanche,C7755
2955,182,8,391,-29,3882,223,245,156,5771,Rawah,C7102
3267,81,11,153,18,1640,235,219,114,2785,Rawah,C7201
3326,166,9,283,58,3171,228,243,148,509,Commanche,C8771
3062,217,16,408,27,2940,201,254,185,1689,Commanche,C7202
2981,232,8,840,95,1182,208,247,177,1954,Commanche,C7756
3474,106,7,730,125,3511,232,232,132,1266,Commanche,C8708
2940,94,6,335,55,3216,230,231,134,1816,Rawah,C7745
3162,85,8,543,62,3373,232,226,126,3390,Rawah,C7745
2688,2,14,212,-1,955,199,212,149,2324,Rawah,C7745
2768,62,9,216,37,1624,228,221,125,2294,Rawah,C4744
2641,48,6,95,31,1537,223,226,139,180,Commanche,C2705
2962,69,8,120,3,3565,229,224,128,6092,Rawah,C7745
2662,137,16,67,20,1543,243,233,114,6474,Rawah,C7745
2574,195,31,300,173,1517,198,247,162,816,Commanche,C2705
3242,145,8,67,0,2689,231,239,141,1106,Rawah,C7201
3362,131,10,242,33,870,237,235,128,4109,Neota,C7756
2961,9,11,0,0,2340,208,219,147,2187,Commanche,C7202
3103,23,10,242,39,5140,214,219,140,2806,Rawah,C7201
3014,69,18,240,-35,3573,236,203,92,5574,Rawah,C7102
3475,315,7,277,35,5210,201,234,173,4170,Commanche,C8771
3175,121,18,466,-19,912,247,223,97,1423,Neota,C7756
3315,5,8,67,2,2100,210,225,152,2096,Neota,C8771
3142,203,14,150,10,1231,212,252,172,684,Commanche,C7202
3124,284,15,541,-14,2043,176,239,202,573,Commanche,C7201
3124,109,11,218,16,5498,240,227,116,902,Rawah,C7745
3313,315,2,134,0,1762,214,237,161,3109,Rawah,C8771
2841,234,11,42,4,726,201,250,185,600,Commanche,C4758
2794,333,13,150,48,1852,189,223,173,3188,Rawah,C7746
2862,21,12,42,2,3031,212,213,137,2742,Rawah,C7745
2995,83,6,255,27,4793,229,230,135,5792,Rawah,C4744
2998,231,10,713,102,5885,205,249,181,6414,Rawah,C7745
2689,102,17,124,36,1956,246,215,91,931,Commanche,C4704
2441,206,7,360,-24,962,216,247,166,1298,Commanche,C2703
3039,81,15,190,28,3467,239,212,99,242,Rawah,C7745
3046,26,19,426,64,2915,208,195,117,680,Commanche,C7756
3390,160,13,433,39,2271,233,242,138,499,Commanche,C8771
2810,207,24,323,103,631,196,254,182,1994,Commanche,C2705
3173,51,20,234,58,2944,225,193,94,1154,Commanche,C7756
3325,72,10,85,5,2818,232,220,119,1766,Commanche,C8771
3292,204,8,268,-2,1275,216,247,166,1236,Commanche,C7756
3040,58,27,339,132,2363,227,171,59,1981,Commanche,C7757
2919,339,11,534,163,2708,196,224,167,1146,Commanche,C7755
3241,288,1,0,0,5514,216,238,159,659,Rawah,C8771
2924,353,10,150,-1,1224,203,223,158,1598,Rawah,C7745
2838,310,12,532,83,1983,186,231,185,937,Commanche,C4704
3131,92,8,350,63,5215,233,228,128,1790,Rawah,C7745
3287,13,9,430,75,5182,212,222,148,300,Rawah,C8771
3231,97,14,417,99,742,242,219,104,5474,Neota,C7201
3108,109,12,201,30,108,241,226,113,3690,Neota,C7201
2890,166,13,240,52,911,230,244,143,2188,Commanche,C7757
2976,202,11,446,101,4401,215,250,168,1790,Rawah,C4744
3168,73,11,272,26,3031,233,218,115,4518,Rawah,C7745
3071,39,3,67,0,3319,220,232,149,1252,Rawah,C7745
2705,85,13,424,105,1365,238,217,108,2436,Rawah,C4744
2982,338,15,150,-10,4094,186,217,170,552,Rawah,C7745
3390,320,8,309,30,1702,200,233,172,745,Commanche,C8771
2720,38,14,201,14,2746,219,209,122,815,Commanche,C4703
3205,266,7,484,57,6028,203,243,179,2571,Rawah,C7201
3128,233,12,242,10,2489,200,251,187,481,Commanche,C7756
2861,25,11,192,-7,1421,215,216,137,2805,Commanche,C4704
3297,317,24,85,35,1895,150,212,198,2460,Commanche,C7757
3109,247,4,570,55,2388,212,242,168,2190,Commanche,C7756
3102,22,8,67,-3,1131,215,222,144,2133,Rawah,C7201
2886,328,14,391,112,716,185,222,177,2195,Rawah,C7700
2647,46,15,30,11,1440,224,207,114,190,Rawah,C4201
3003,304,10,150,33,2422,192,235,183,939,Rawah,C7745
3044,358,20,90,3,3237,184,198,148,5301,Rawah,C7745
3156,33,28,255,62,2398,203,167,85,808,Commanche,C7757
3214,71,19,582,139,4243,237,200,87,3378,Rawah,C7745
3050,279,15,124,25,2310,177,241,203,3144,Rawah,C7201
3268,80,4,757,120,6137,225,232,142,1590,Rawah,C7745
3323,332,13,153,45,1933,190,224,173,1974,Neota,C7202
3033,333,7,150,10,4619,205,232,166,932,Rawah,C7745
3077,26,7,85,-1,3788,217,225,144,987,Rawah,C7201
2944,124,5,30,0,2132,229,236,141,1693,Rawah,C7745
3660,3,19,703,248,2912,191,201,144,1276,Rawah,C8776
2860,191,12,124,28,930,219,249,162,1661,Commanche,C2705
3228,217,9,108,9,3849,210,249,175,2732,Rawah,C7202
3180,310,4,60,6,558,209,237,167,1090,Neota,C7202
2659,138,19,376,59,969,245,230,106,2529,Rawah,C4744
3133,54,12,845,17,2184,227,213,117,3049,Commanche,C7755
2923,135,11,351,85,927,237,235,127,2364,Commanche,C7757
3036,98,19,551,97,1396,248,209,81,2215,Commanche,C7202
2770,68,4,255,4,1040,224,231,142,2491,Rawah,C7745
2991,196,11,108,3,5530,217,249,165,2724,Rawah,C7745
2766,98,8,60,11,1782,234,228,126,2737,Rawah,C7745
3129,54,6,108,6,2808,224,226,137,5773,Rawah,C7745
3113,282,30,540,202,5571,124,225,233,1136,Rawah,C7745
2909,94,18,242,110,256,246,209,86,268,Rawah,C7201
2834,78,7,228,44,2514,229,228,132,1524,Rawah,C7745
3296,315,8,297,80,552,198,233,175,1047,Neota,C8776
2871,49,13,295,50,2305,225,211,117,2218,Rawah,C7745
2819,319,25,120,48,600,148,208,196,1033,Commanche,C7202
3043,349,28,488,78,335,156,180,154,934,Commanche,C7757
3188,136,15,150,23,1430,242,233,116,1733,Neota,C7202
2850,6,9,0,0,4858,210,223,151,4548,Rawah,C6101
3027,323,7,60,11,3422,201,233,171,1824,Rawah,C7745
2896,176,11,524,108,1440,226,246,152,1597,Commanche,C2705
2815,215,23,67,22,3245,191,254,190,1565,Commanche,C2705
3009,85,6,240,29,1262,228,230,136,2484,Rawah,C7745
3117,26,15,150,3,2910,212,206,128,3125,Commanche,C7755
3033,188,13,499,66,4589,220,249,160,1484,Rawah,C7745
3358,179,13,541,158,2628,225,248,152,782,Commanche,C7756
3238,188,7,594,76,2202,221,245,159,1873,Commanche,C7755
2803,123,12,30,1,3494,240,231,120,1832,Commanche,C7756
3197,32,16,150,41,752,215,202,119,1947,Neota,C7202
3086,308,12,67,-5,3750,188,232,185,840,Rawah,C7745
2689,22,5,0,0,1604,217,229,149,815,Rawah,C7745
3107,90,2,90,-7,4243,222,236,150,1537,Rawah,C7201
3117,51,10,120,5,780,225,218,126,1902,Rawah,C7201
2988,36,14,67,13,4153,218,208,123,2285,Rawah,C7700
2733,101,5,376,29,2271,228,233,139,5664,Rawah,C4744
3048,328,16,85,15,4609,179,219,179,2228,Rawah,C7746
2841,15,10,42,3,1256,211,219,144,2497,Commanche,C4704
2971,163,8,190,48,1591,228,242,147,2579,Commanche,C7756
3390,255,18,210,80,3756,175,249,210,994,Rawah,C8772
3198,8,13,362,61,2214,204,213,145,618,Commanche,C7202
2748,43,8,150,12,391,222,223,136,2598,Commanche,C7755
2999,52,5,319,18,3894,223,228,141,1800,Rawah,C7745
3119,276,7,677,-29,6069,200,242,181,1624,Rawah,C7745
2541,45,10,323,-22,390,223,219,130,1221,Rawah,C7102
3097,61,6,212,30,1622,225,227,136,2128,Rawah,C7745
3169,246,9,150,20,2596,203,247,182,1050,Commanche,C7202
3149,123,7,0,0,845,231,235,137,2285,Neota,C7101
3108,7,15,560,17,1718,201,209,144,3406,Commanche,C7755
3037,335,5,576,65,5523,209,233,163,6311,Rawah,C4744
2959,93,16,268,48,3995,243,214,96,5221,Rawah,C7746
2952,346,7,30,3,1928,207,229,161,1471,Rawah,C7202
2867,335,17,108,19,1530,178,214,174,2524,Commanche,C7757
2593,65,15,242,65,541,233,209,105,1549,Commanche,C2703
3212,144,11,30,1,5096,236,238,132,285,Rawah,C8771
2887,272,29,277,66,1061,132,234,234,175,Commanche,C4758
3005,181,28,268,-31,3013,216,244,141,1024,Commanche,C4758
3029,91,16,390,62,4963,243,213,95,1533,Rawah,C7745
3421,301,15,175,27,5123,177,232,195,3930,Commanche,C8771
2692,59,18,376,92,1364,231,200,96,2292,Rawah,C7746
2714,124,14,120,35,2420,243,229,112,2093,Rawah,C4744
3245,162,15,350,43,2676,233,243,136,1176,Commanche,C7757
3154,144,21,120,35,1905,245,230,103,2591,Rawah,C7745
3043,277,8,218,17,680,199,242,182,900,Commanche,C4758
3396,231,10,624,128,3558,204,249,182,242,Commanche,C8771
2814,36,13,85,14,1871,219,211,126,2490,Commanche,C7702
2997,342,12,30,2,3381,194,221,165,1082,Commanche,C7201
2844,148,12,90,32,2501,235,239,133,1861,Rawah,C7746
3180,56,12,180,-6,2580,228,214,117,1265,Commanche,C7201
3008,50,12,295,-5,4437,225,214,121,2377,Rawah,C7745
