Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2807,171,14,124,16,1958,229,246,146,2230,Commanche,C7702,1
2964,319,21,450,110,5060,162,216,192,458,Rawah,C7745,1
2959,84,7,228,62,3877,231,227,129,5267,Rawah,C7746,1
2955,139,5,60,6,1943,228,238,144,228,Commanche,C7756,1
3351,6,7,150,-14,4641,211,226,152,4405,Commanche,C7202,6
2888,113,15,190,31,2340,245,223,103,604,Commanche,C4758,4
2577,12,11,180,15,1149,209,217,145,2474,Commanche,C4704,1
3224,351,25,134,43,2676,166,187,153,2658,Commanche,C7700,0
3227,42,12,150,15,1168,222,213,125,2372,Rawah,C7202,0
2906,28,14,384,64,2547,214,209,128,2082,Rawah,C7745,1
3282,51,15,30,0,3422,226,206,109,2874,Commanche,C8772,6
2957,111,4,150,-2,1116,227,235,143,2249,Rawah,C7202,1
2758,74,3,90,3,1082,224,233,144,907,Commanche,C7755,0
2404,151,17,216,34,1140,239,238,121,1585,Commanche,C2703,2
2591,56,12,0,0,1317,228,214,117,870,Commanche,C4758,0
3202,14,9,360,65,1395,212,222,147,150,Rawah,C7201,0
2253,9,30,234,80,335,173,167,118,450,Cache,C4703,1
2978,81,27,443,144,671,244,181,50,1036,Commanche,C7757,0
2924,110,29,150,55,755,254,193,44,1816,Commanche,C7757,1
3115,62,12,268,34,1216,230,215,115,2695,Commanche,C7755,0
3339,82,22,90,27,2349,244,196,71,2131,Commanche,C8772,0
3289,2,6,60,4,4481,212,229,154,3739,Commanche,C7202,0
3384,236,7,255,36,2014,208,246,176,2326,Commanche,C7756,0
2753,41,13,150,5,1624,221,210,122,1731,Rawah,C4744,0
3070,86,18,30,-2,6785,243,207,87,2992,Rawah,C7745,1
3037,63,8,360,92,2903,228,223,128,1470,Commanche,C7756,0
2790,8,34,30,16,4004,159,152,112,850,Rawah,C7202,0
2993,309,6,134,1,684,203,236,173,1440,Neota,C7202,0
2646,67,10,60,16,1471,231,219,120,212,Rawah,C4201,1
3056,340,9,127,19,1266,201,227,165,2322,Rawah,C7745,1
3066,65,20,319,52,4287,235,194,83,2428,Rawah,C7745,0
2556,221,30,216,135,1736,169,251,203,495,Commanche,C2705,2
2008,226,32,30,12,108,161,250,210,295,Cache,C2706,2
2333,282,21,190,63,953,156,236,217,255,Cache,C2717,2
2891,323,30,361,157,3422,133,195,194,1387,Rawah,C7745,1
2753,278,29,153,79,1371,128,229,234,713,Commanche,C7700,1
2967,55,28,297,78,2121,224,169,60,2255,Commanche,C7700,0
3172,342,4,379,24,5260,212,234,160,2525,Rawah,C7745,1
2916,108,5,323,13,4715,228,234,141,4562,Rawah,C3501,1
2799,188,23,480,-46,1332,214,249,156,771,Commanche,C4758,1
3120,93,9,240,67,5274,234,227,125,703,Rawah,C7745,0
3077,319,5,309,40,3270,207,235,167,1253,Commanche,C7756,1
2836,48,11,655,48,870,224,215,123,1535,Commanche,C4704,1
2937,125,6,0,0,1747,230,236,139,395,Commanche,C7756,0
3141,31,11,256,15,5073,217,217,134,2456,Rawah,C7745,1
2952,252,12,488,52,5774,192,248,194,6118,Rawah,C7745,1
2497,199,19,90,7,1129,210,253,171,1092,Commanche,C2705,2
2280,32,28,30,22,1388,201,167,87,752,Cache,C4703,2
3159,175,10,212,30,3132,226,246,0,1271,Commanche,C7756,1
2724,169,7,268,29,2259,226,243,151,1661,Rawah,C4744,1
3015,179,11,67,0,1531,225,247,153,2442,Commanche,C7757,0
3082,25,18,134,6,2730,208,199,123,1213,Commanche,C7700,0
2927,45,19,510,132,3045,221,195,100,1008,Commanche,C4703,1
3113,45,2,319,40,2098,219,235,152,2362,Commanche,C7102,0
2616,51,17,162,-3,1194,226,202,104,175,Rawah,C7201,1
2767,80,32,150,87,150,243,165,27,1448,Rawah,C7745,4
3096,15,11,201,78,4939,210,216,142,2048,Rawah,C7745,0
2943,338,10,30,2,1434,198,226,167,2408,Commanche,C7102,0
3056,4,4,120,6,3475,215,232,155,1613,Rawah,C7202,1
3036,2,6,30,2,4140,212,229,154,2402,Rawah,C7202,1
2751,359,20,67,17,1575,187,200,147,2848,Rawah,C7745,1
3257,223,8,30,-1,3412,210,248,175,1533,Commanche,C7756,0
3083,237,18,376,48,2984,186,253,201,1674,Commanche,C7755,1
2596,135,18,272,61,1476,245,230,107,2177,Commanche,C2705,2
2118,330,13,285,114,384,188,224,175,633,Cache,C4703,2
2718,211,25,120,-17,890,191,254,187,680,Commanche,C2704,1
2972,50,7,190,32,1471,224,224,135,571,Commanche,C7756,1
3366,212,30,759,139,3952,180,251,190,2123,Rawah,C8771,0
2422,117,6,30,-4,421,231,234,136,1328,Cache,C2717,5
3241,304,10,443,90,3990,192,235,183,2192,Commanche,C7755,0
3046,112,27,234,90,708,254,199,54,2813,Commanche,C7757,0
2922,30,14,421,33,2483,215,208,126,1383,Commanche,C7755,0
3265,280,7,60,-3,1698,202,241,178,1315,Commanche,C8771,0
3020,298,14,218,50,2621,180,234,194,1766,Commanche,C7756,0
3080,120,12,339,10,1538,240,230,118,1465,Rawah,C7745,0
3200,335,17,150,43,2442,178,214,174,2744,Commanche,C7700,0
3398,206,8,785,192,1484,215,248,168,1711,Commanche,C8771,6
2636,82,10,361,-35,1065,234,222,119,484,Rawah,C7202,1
2985,356,10,67,20,5262,204,222,156,2348,Rawah,C7745,0
2426,39,9,0,0,285,221,220,134,201,Cache,C4703,1
2911,221,13,711,265,1181,204,252,183,1842,Commanche,C7202,1
2703,135,1,90,11,1890,220,238,154,4052,Rawah,C4744,1
2926,138,7,30,-5,1304,232,238,138,3216,Rawah,C7202,0
3000,340,13,42,9,216,191,220,168,1699,Commanche,C7201,0
2843,86,21,268,118,1940,245,199,73,566,Commanche,C4758,4
2265,320,18,124,31,1530,170,219,188,706,Cache,C2717,5
2987,135,3,313,27,2011,224,238,149,939,Commanche,C7756,1
3291,179,36,420,88,2701,209,233,125,3046,Rawah,C7745,1
3091,315,4,90,1,2271,208,236,167,3107,Rawah,C7201,0
2966,318,30,309,143,2697,129,198,202,680,Commanche,C7757,1
2952,81,10,30,0,2100,233,223,121,2733,Commanche,C7101,1
2978,71,11,42,0,6073,232,219,118,3330,Rawah,C7745,1
2967,28,4,0,0,4578,218,232,150,1892,Rawah,C7101,1
2991,135,4,175,9,4779,226,238,146,5032,Rawah,C7745,1
2949,309,19,234,112,5475,164,224,198,4897,Rawah,C7700,1
2341,44,26,120,58,1292,216,175,80,1115,Cache,C4704,5
3185,315,5,170,0,1298,206,235,169,646,Neota,C7756,0
2576,45,5,192,7,525,221,229,143,1061,Commanche,C4704,1
2872,326,21,382,118,2532,164,212,186,977,Commanche,C7700,1
2536,328,6,268,32,60,205,233,167,1865,Cache,C2717,2
2943,319,9,240,44,3266,198,232,174,2107,Rawah,C7745,1
3075,326,19,297,45,3794,168,215,184,769,Commanche,C7700,0
2050,287,21,42,12,691,159,234,214,663,Cache,C6102,3
3145,355,3,256,45,5393,215,234,157,324,Rawah,C7102,0
3376,108,2,525,37,1440,223,236,149,2416,Commanche,C7756,6
3081,301,18,127,40,532,169,230,201,1187,Neota,C7201,0
3093,337,30,162,36,1994,140,183,173,1852,Commanche,C7757,1
2445,225,17,42,9,594,195,254,192,666,Commanche,C2704,2
3176,291,18,162,39,2083,168,235,205,849,Commanche,C7756,0
3067,166,7,67,3,2370,226,243,150,3643,Rawah,C7202,0
3246,109,14,258,51,1610,244,223,105,1398,Neota,C7757,0
3132,173,8,247,9,234,225,244,152,4971,Neota,C7202,1
2902,55,10,0,0,1337,226,219,126,1530,Commanche,C7757,1
2699,176,7,60,4,1951,224,244,154,4054,Rawah,C7202,1
3228,324,6,892,53,4100,205,233,168,2503,Rawah,C7202,0
3091,63,4,607,37,2742,224,231,143,1913,Commanche,C7756,1
3237,313,9,330,94,4629,197,234,177,987,Rawah,C7745,1
3436,39,3,420,41,2697,220,232,149,1974,Commanche,C8771,0
2797,328,15,30,2,2434,182,221,179,1341,Commanche,C7755,1
2985,194,15,351,63,5514,216,251,165,2933,Rawah,C7745,0
3242,158,7,272,27,942,228,241,147,1140,Neota,C8776,0
2629,98,18,150,13,1544,246,212,88,1057,Commanche,C4758,1
3019,113,9,85,4,3024,236,231,126,484,Rawah,C7745,1
2921,82,21,335,116,2714,243,199,77,1357,Commanche,C4703,1
2606,45,12,285,56,234,223,214,123,1209,Rawah,C4744,1
2573,66,16,212,59,1463,234,206,100,1460,Commanche,C2705,2
2677,192,12,30,4,1770,219,250,163,1036,Rawah,C4744,1
2952,284,7,547,88,1641,200,240,179,1218,Commanche,C7755,1
2912,99,6,0,0,892,230,232,136,2138,Rawah,C7202,1
3037,181,16,1103,154,3186,224,248,152,1448,Commanche,C7757,1
2983,180,2,228,38,3931,220,240,157,1922,Rawah,C7745,1
2711,0,3,256,30,2121,215,234,156,4412,Rawah,C4744,1
3002,85,13,95,29,1626,238,218,109,1867,Commanche,C7756,1
3242,74,9,180,-9,661,231,223,125,1909,Rawah,C7202,0
3203,310,11,124,20,828,191,233,182,816,Neota,C7700,0
2922,38,17,67,12,1282,218,201,113,1411,Commanche,C7700,1
3235,138,12,242,48,2140,238,236,127,1722,Commanche,C7756,0
2889,40,12,162,3,671,221,214,126,1473,Commanche,C7756,1
3061,53,29,297,46,4672,221,163,56,2989,Rawah,C7745,0
3010,280,13,0,0,2850,184,241,196,993,Commanche,C7102,0
3378,186,7,120,-8,2926,221,245,158,451,Commanche,C8771,0
3046,57,11,0,0,1008,228,216,120,2142,Rawah,C7745,0
3286,182,6,997,131,2348,222,244,157,2061,Commanche,C7755,0
2902,62,8,212,19,1986,227,223,130,1001,Commanche,C7756,1
3054,76,16,60,-13,752,238,208,96,1956,Rawah,C7745,0
3213,81,6,190,0,2501,229,229,134,1112,Rawah,C7201,0
3085,325,9,247,26,175,197,230,172,1813,Neota,C7201,0
3020,9,8,255,22,3721,211,224,150,2174,Rawah,C7745,1
2800,316,24,484,204,1500,149,212,199,1142,Commanche,C7757,1
2845,41,11,0,0,811,222,216,129,309,Commanche,C7202,1
3269,13,9,661,78,5827,212,222,148,2720,Rawah,C7745,1
2982,72,18,379,66,4685,238,203,90,3824,Rawah,C7745,0
2607,54,10,153,17,1064,226,218,124,5330,Rawah,C6731,1
2951,298,9,85,7,4791,195,237,182,2174,Rawah,C7745,4
2522,73,7,0,0,636,229,226,131,285,Rawah,C7746,1
2915,321,10,95,6,3543,193,230,176,2405,Rawah,C7745,1
3142,17,7,382,0,3240,214,225,147,4582,Rawah,C7745,0
3074,356,10,300,0,2347,204,222,156,1131,Commanche,C7202,0
2071,237,31,85,63,192,151,248,221,234,Cache,C2706,2
3011,104,27,360,144,6052,253,194,50,4106,Rawah,C7745,1
3195,95,9,543,23,4350,234,227,124,1836,Rawah,C7745,0
3287,69,16,598,1,4120,235,207,99,2658,Rawah,C7745,0
2819,106,7,60,-1,1065,232,232,132,1911,Rawah,C7745,1
3085,135,24,150,23,2430,249,221,85,1505,Commanche,C7709,0
3228,81,6,30,-2,6074,228,230,136,391,Rawah,C7201,0
3313,103,6,684,52,3565,231,232,134,4068,Rawah,C8776,0
2616,52,11,216,37,1008,226,217,124,1421,Commanche,C4704,1
3164,303,20,360,70,2408,159,225,205,883,Commanche,C7700,1
2853,166,12,234,24,780,230,244,144,426,Rawah,C7746,4
3193,58,9,552,77,2106,227,221,128,2809,Commanche,C7700,0
2963,321,30,361,-11,968,129,194,197,771,Commanche,C7756,1
2595,39,25,30,-4,759,213,178,89,1308,Commanche,C4703,5
3379,218,8,914,189,1106,211,248,173,700,Neota,C7102,0
3303,89,13,134,24,1682,239,219,108,1871,Rawah,C8772,0
2702,49,13,127,40,2112,225,211,118,4803,Rawah,C4744,1
2668,62,24,190,26,1637,232,184,71,1158,Commanche,C4758,1
3322,300,8,618,0,3660,199,237,178,1438,Rawah,C8772,0
2922,324,14,30,4,4634,183,224,180,2321,Rawah,C7745,1
3115,108,7,242,46,1276,232,232,133,3445,Commanche,C7755,0
3167,352,20,285,48,516,180,201,155,1852,Neota,C7201,0
3185,344,9,664,92,3132,203,226,162,3397,Rawah,C7746,0
3111,272,8,67,9,830,198,243,184,1812,Neota,C7700,0
3087,72,18,212,70,1399,238,202,88,1181,Commanche,C7756,0
3149,9,16,67,14,592,201,207,141,2052,Neota,C7201,0
2815,86,11,180,51,1712,236,221,115,1326,Commanche,C7201,1
2714,319,5,212,13,742,207,235,167,1784,Rawah,C4744,0
3224,112,5,589,52,4226,229,234,139,1861,Rawah,C7745,0
2803,232,34,228,121,1655,145,246,220,1560,Commanche,C2705,1
2718,146,20,300,89,2546,243,234,111,2208,Commanche,C2705,2
2906,90,2,339,43,4033,223,235,148,3509,Rawah,C4744,1
3218,356,11,67,9,4315,203,221,156,2052,Commanche,C7201,0
3124,39,12,330,55,4281,220,213,126,2106,Rawah,C7745,1
3275,73,31,30,18,3986,237,163,33,4094,Rawah,C8772,6
2991,18,2,553,88,3303,218,235,155,1318,Rawah,C4744,1
2989,68,9,324,40,1744,229,223,126,1666,Commanche,C7756,1
2808,23,26,90,26,1481,196,176,105,1800,Commanche,C7700,1
3202,91,12,511,97,962,238,221,111,1980,Rawah,C7745,1
3228,142,18,258,63,1570,243,233,112,1572,Neota,C7202,0
3219,331,24,30,3,811,155,202,182,2105,Neota,C7202,0
2748,37,18,170,50,981,216,198,111,1842,Commanche,C4703,1
2789,184,7,247,29,2290,222,245,157,1601,Rawah,C4744,1
3221,353,12,277,72,691,199,218,157,1814,Neota,C8772,0
3249,28,8,42,-1,3121,217,223,141,2676,Commanche,C7202,6
2972,288,2,540,47,4286,213,239,164,5503,Rawah,C4744,1
2868,344,20,150,26,2536,175,204,164,569,Commanche,C7755,1
2874,64,25,153,70,162,233,180,64,1445,Rawah,C7745,0
3023,103,19,630,216,641,248,212,84,977,Rawah,C7745,1
3032,55,6,162,8,3630,224,227,139,2047,Rawah,C7745,1
2594,282,13,212,4,886,184,241,196,1837,Rawah,C7746,1
2881,139,17,228,75,2135,243,232,112,1121,Commanche,C4758,4
2901,345,22,589,199,2779,171,199,163,1849,Rawah,C7745,1
3046,90,3,618,79,4468,224,234,146,1485,Rawah,C7745,1
2213,224,35,492,161,534,153,247,210,900,Cache,C2702,2
2614,39,27,134,59,1128,209,169,80,1063,Commanche,C7757,1
3112,338,12,201,36,4943,194,223,168,582,Rawah,C7745,1
3022,89,35,319,-3,819,247,162,14,1860,Rawah,C7745,1
2987,83,10,295,48,469,235,222,119,2074,Commanche,C7757,1
2106,281,28,60,30,722,132,229,231,175,Cache,C4703,2
2596,204,27,150,96,1510,195,252,178,1260,Commanche,C2704,2
3393,336,8,947,122,1300,203,230,166,1806,Commanche,C8771,6
3009,94,32,616,-48,997,250,175,29,1301,Rawah,C7745,1
2995,310,11,85,24,342,189,232,183,351,Neota,C7202,0
3173,221,17,495,89,306,198,254,188,2173,Commanche,C7202,1
2807,301,18,90,38,2030,169,230,201,1195,Commanche,C4758,0
3180,117,7,30,-2,1703,232,234,135,1616,Rawah,C7745,0
3222,28,18,421,79,2271,210,199,119,2589,Commanche,C7700,0
3150,90,22,511,233,2054,247,200,71,2559,Commanche,C7757,0
3109,35,14,255,5,2863,218,209,124,3004,Commanche,C7755,1
3039,8,26,190,62,2460,181,180,127,1158,Commanche,C7201,0
3007,164,17,731,120,2912,233,243,135,1880,Commanche,C7757,1
2963,18,22,120,14,1250,197,189,122,2370,Rawah,C7745,0
2732,68,3,120,9,2471,222,234,148,6879,Rawah,C4744,0
2400,94,22,216,34,641,248,201,70,616,Cache,C2702,2
2458,120,22,240,60,1158,251,215,81,1265,Commanche,C2705,2
2945,357,28,255,66,2514,166,179,142,1273,Commanche,C7757,1
2835,228,21,592,112,3836,185,254,200,1552,Commanche,C4758,1
2606,162,28,30,-4,1308,234,234,110,908,Commanche,C2705,2
2748,348,7,443,101,2673,207,229,160,1451,Commanche,C7756,4
2946,333,10,674,89,2250,198,228,169,1312,Commanche,C7700,1
2310,64,17,134,63,716,233,203,96,600,Cache,C4703,2
2945,45,10,0,0,2089,223,217,128,2667,Commanche,C7101,1
2624,33,11,30,5,1984,218,216,133,953,Commanche,C6102,0
3043,330,9,60,6,4796,199,229,170,800,Rawah,C7745,0
2091,38,33,134,-10,511,201,150,62,511,Cache,C4703,5
2883,86,12,85,10,2045,238,219,110,2412,Rawah,C7745,1
3244,354,9,95,7,4519,206,225,158,446,Rawah,C8771,0
3136,287,5,228,9,3516,206,240,172,1110,Rawah,C7745,1
2768,98,10,591,17,1452,237,225,118,938,Rawah,C7202,1
2222,358,35,42,20,934,145,153,130,785,Cache,C4703,2
2599,359,25,42,12,1315,173,184,141,850,Commanche,C7700,1
2968,94,14,190,9,3535,241,218,103,2326,Rawah,C7745,0
3202,153,5,765,-1,1082,227,240,148,2249,Commanche,C7757,1
3103,286,32,120,89,685,114,219,235,2324,Rawah,C7746,0
2799,214,30,330,104,1384,178,251,193,1390,Commanche,C7757,1
2626,40,19,258,83,1710,218,194,104,1475,Commanche,C4703,1
3198,144,10,577,40,598,235,238,133,824,Neota,C7756,0
2656,197,16,0,0,1770,214,252,168,1114,Commanche,C2705,0
3224,12,12,481,76,5538,207,215,143,2561,Rawah,C7745,1
3011,98,10,175,21,4072,237,225,118,2629,Rawah,C7745,1
2622,63,20,390,166,968,233,194,84,1006,Commanche,C4703,1
3344,106,17,95,-11,4246,246,217,94,3778,Commanche,C7202,0
3296,3,13,430,77,1173,201,214,149,525,Rawah,C8771,0
3051,127,5,60,10,618,228,237,143,1371,Commanche,C7201,1
3034,225,9,361,116,2894,208,249,177,1838,Commanche,C7757,0
3337,188,11,732,8,806,221,248,160,4534,Neota,C7757,0
3259,22,8,732,111,5937,215,224,145,2618,Rawah,C7745,1
3188,358,16,569,-2,3466,192,208,151,3104,Rawah,C7746,0
2345,316,17,150,73,1112,172,223,190,742,Cache,C4703,5
2866,307,19,120,30,2621,163,225,200,1425,Commanche,C7700,1
3153,350,27,192,84,4109,162,185,154,860,Rawah,C7745,0
3027,350,9,324,47,4480,203,224,160,700,Rawah,C7745,0
3189,158,13,426,87,361,233,242,137,4750,Neota,C7201,1
2820,289,9,60,9,2355,196,239,183,2308,Commanche,C7756,0
2833,45,11,811,7,540,223,217,127,1206,Commanche,C4704,1
2922,341,14,240,-53,1282,191,219,167,524,Commanche,C7202,1
2913,89,13,600,159,1524,239,219,108,968,Commanche,C7756,1
2950,359,19,212,52,659,188,202,149,1397,Commanche,C7700,1
3065,24,9,283,11,1382,215,220,141,1866,Commanche,C7756,0
3179,13,5,85,7,1706,215,229,151,351,Rawah,C7202,0
2930,86,3,499,46,1490,224,234,145,1138,Commanche,C7756,1
3339,82,10,612,48,1965,235,222,118,2845,Neota,C7202,1
2913,148,10,180,-2,4992,234,239,136,4548,Rawah,C7746,1
3224,169,8,242,22,2505,227,244,149,1358,Commanche,C7202,0
3154,105,11,153,13,2462,239,226,116,1595,Commanche,C7756,0
2939,187,20,582,107,644,218,250,156,1482,Commanche,C2705,4
2077,132,30,108,58,420,251,208,60,459,Cache,C2717,2
3213,113,17,480,75,618,247,221,96,2058,Rawah,C7201,1
3018,244,13,30,5,1831,193,250,194,1448,Commanche,C7103,0
3236,157,5,295,21,865,226,241,149,1050,Neota,C8776,0
2833,87,29,180,-69,342,248,178,39,2431,Rawah,C7746,1
3114,358,11,42,6,2979,202,219,154,2213,Commanche,C7755,0
2988,298,11,150,50,2370,188,236,188,2335,Commanche,C7757,1
2951,252,6,134,20,3976,207,244,176,638,Rawah,C7745,0
3121,135,6,170,3,2363,230,237,141,2255,Commanche,C7756,1
2947,235,21,255,113,890,180,253,205,644,Commanche,C4758,1
3213,191,14,95,7,847,219,250,162,1187,Rawah,C7202,0
2739,92,7,268,17,2218,231,229,131,6174,Rawah,C4744,1
3024,86,10,242,75,4189,234,224,120,2078,Rawah,C7746,1
3043,330,4,379,73,2359,210,235,163,1167,Rawah,C7202,0
3186,243,3,212,14,5778,213,242,166,1973,Rawah,C7201,1
2955,32,15,319,39,4710,216,207,124,4027,Rawah,C7202,0
2911,1,14,134,20,1895,199,212,150,1451,Commanche,C7755,1
2777,77,5,323,-13,1003,227,230,138,2610,Rawah,C7745,1
2988,50,12,497,13,3248,225,214,122,5841,Rawah,C7745,0
2943,252,16,85,15,2707,182,249,204,2021,Commanche,C4758,1
3218,84,7,469,63,4500,231,227,129,2590,Rawah,C7745,0
3353,27,17,446,121,3379,211,201,122,2003,Commanche,C8772,6
3070,172,14,30,3,3121,229,246,145,5645,Rawah,C7102,0
2931,310,8,90,17,1811,198,235,176,1259,Commanche,C7757,1
3158,207,24,450,67,3758,197,254,181,1022,Commanche,C7757,1
2991,258,22,534,170,1253,162,247,219,300,Commanche,C4758,1
2762,133,16,67,10,1978,244,231,111,3446,Rawah,C4744,1
3014,40,14,503,75,6224,220,208,119,3937,Rawah,C7745,1
2689,231,18,150,83,2685,189,253,198,1140,Commanche,C2705,2
2880,57,16,134,25,3717,229,206,105,5604,Rawah,C7102,1
2902,8,13,242,-23,1207,204,213,145,1626,Rawah,C7746,1
2996,39,12,1024,198,2807,220,213,126,854,Commanche,C7755,1
2937,91,9,268,44,3453,235,226,122,2249,Rawah,C4744,1
3130,18,19,1024,261,2787,202,198,127,2051,Commanche,C7700,1
3143,175,22,270,48,2538,226,245,140,3340,Rawah,C7201,0
3178,32,15,190,36,2991,216,207,124,5132,Rawah,C7745,0
2466,10,16,404,82,569,201,206,140,1138,Cache,C4703,5
2867,153,20,153,44,2192,240,237,118,908,Commanche,C4758,4
3081,293,20,648,249,655,160,231,210,1140,Rawah,C7746,1
3031,119,12,95,10,765,241,229,117,1362,Commanche,C7202,0
2428,181,19,295,87,691,223,248,150,1104,Commanche,C2703,2
2426,317,24,124,75,1001,151,212,198,1230,Cache,C4703,2
3249,34,11,270,38,5197,219,217,133,234,Rawah,C7201,0
3354,333,18,666,136,3755,175,214,176,1434,Commanche,C8776,0
2827,300,9,297,132,2313,194,236,182,1888,Commanche,C4758,1
2884,32,4,30,-3,2808,219,230,147,1806,Commanche,C7102,0
2812,300,12,0,0,4252,187,235,188,566,Rawah,C7202,0
3115,141,9,90,-5,2007,234,238,135,541,Rawah,C7202,0
3242,144,9,175,27,1288,233,239,137,2703,Rawah,C7201,0
3168,83,10,541,34,4448,235,222,119,2116,Rawah,C7745,1
2874,44,13,418,80,2658,222,211,121,3273,Rawah,C4744,1
3428,90,6,703,149,2167,229,231,136,1531,Rawah,C8776,0
3239,2,25,268,-24,1939,178,185,138,1728,Commanche,C8772,0
2542,122,9,120,-2,750,236,233,127,124,Rawah,C7745,1
2959,135,12,180,-5,4615,239,235,124,4881,Rawah,C7745,1
3303,358,7,926,89,949,210,227,156,2501,Commanche,C7202,1
2932,77,13,0,0,4779,236,216,108,2402,Rawah,C7745,0
2863,225,27,306,17,847,173,253,205,499,Commanche,C4758,1
2337,117,33,134,65,1224,254,189,33,703,Cache,C2704,2
3175,128,27,268,77,3808,252,212,69,2830,Commanche,C7757,0
3165,165,27,510,-67,2024,232,237,119,1271,Rawah,C7745,1
3175,214,3,153,0,5028,216,243,163,2584,Rawah,C7202,0
2569,256,30,424,81,785,139,242,233,1129,Commanche,C2703,2
3228,84,12,600,20,3925,237,220,113,2926,Rawah,C7202,0
2880,14,8,807,84,2224,213,224,148,977,Commanche,C4704,1
2934,23,10,270,39,780,214,218,139,1706,Commanche,C7756,1
2921,76,26,108,-37,457,241,183,56,339,Rawah,C7201,0
2922,342,5,391,3,4295,209,232,161,4737,Rawah,C7202,1
2589,119,16,240,45,960,246,224,101,1262,Rawah,C7746,1
3203,101,18,0,0,2932,247,214,89,2439,Rawah,C7745,6
2869,74,28,127,63,150,240,174,46,1034,Rawah,C7745,0
2969,1,14,661,171,3060,199,213,150,859,Commanche,C4703,1
2716,7,22,297,-7,2790,187,190,134,2415,Commanche,C4703,1
2992,270,2,256,36,3761,214,239,163,1863,Rawah,C7745,1
3009,178,24,210,-6,2542,223,245,141,1689,Commanche,C7709,0
3177,332,14,175,-8,1315,188,222,173,735,Neota,C7700,0
3078,106,9,324,57,4308,235,229,125,2464,Rawah,C7745,0
2772,117,8,124,23,1973,235,232,129,636,Commanche,C7755,1
3236,160,8,277,36,3102,228,242,146,309,Commanche,C7201,0
3132,48,6,342,36,5634,222,227,140,920,Rawah,C7101,0
3314,297,12,743,67,816,187,236,189,1130,Neota,C7202,0
2547,68,8,437,44,1050,229,223,127,1431,Commanche,C4704,4
3024,39,19,247,31,3695,217,196,107,4955,Rawah,C7745,1
3064,22,10,30,3,1361,214,218,140,1712,Commanche,C7102,0
2611,281,21,240,93,1092,159,237,216,1723,Commanche,C7757,5
2198,95,29,210,147,499,251,182,38,218,Cache,C2704,3
3235,42,26,458,169,1020,214,174,81,534,Rawah,C7201,0
2513,127,11,212,55,900,239,232,122,890,Commanche,C2703,2
2937,90,5,0,0,4583,228,231,137,1302,Rawah,C7746,1
2562,290,23,60,27,1358,149,229,218,1725,Commanche,C2703,1
2224,43,15,400,103,571,221,205,114,90,Cache,C2703,5
3204,44,19,323,71,713,221,195,102,5389,Neota,C7201,0
2059,318,30,301,64,360,131,199,201,212,Cache,C2706,2
2123,65,36,150,55,218,227,144,18,576,Cache,C2702,2
3063,266,7,579,23,5176,203,243,179,636,Rawah,C7745,1
3045,66,9,150,14,2809,229,221,124,1020,Commanche,C7202,0
3057,252,9,300,39,3100,199,247,186,836,Commanche,C7756,0
2909,253,24,67,23,6204,160,248,221,4681,Rawah,C7700,1
3226,292,14,534,131,5228,179,236,197,2023,Rawah,C7201,0
3296,24,11,524,96,3658,214,216,137,4002,Rawah,C8771,0
2853,44,19,283,25,3451,221,196,103,5238,Rawah,C7745,1
2726,82,10,85,4,2604,235,222,118,2078,Rawah,C4744,1
2439,249,35,60,39,540,126,240,236,1036,Commanche,C2705,2
3138,283,14,778,131,6216,179,240,200,1410,Rawah,C7746,1
2955,282,17,120,34,2582,170,239,208,2486,Commanche,C7757,1
2974,70,18,67,-12,3807,237,201,89,1399,Rawah,C7745,1
3097,67,7,30,3,1015,228,226,132,2040,Rawah,C7201,1
3152,41,14,684,-12,4140,221,209,121,3830,Rawah,C7745,0
2911,108,18,560,79,524,248,216,89,1333,Commanche,C4704,1
3207,195,16,459,72,481,215,252,166,2663,Commanche,C4758,1
2812,135,7,108,10,2222,231,237,139,2322,Rawah,C4744,1
3152,56,3,150,0,5105,222,232,146,2841,Rawah,C7202,0
3167,77,5,30,-3,2372,227,230,138,1461,Commanche,C7202,0
2104,341,26,30,13,467,157,192,168,365,Cache,C4703,5
3263,297,12,0,0,1260,187,236,189,1666,Neota,C7202,0
3390,198,6,67,-2,2844,218,245,163,488,Commanche,C8771,6
3088,304,5,242,13,1742,205,237,171,3013,Commanche,C7756,0
